Country Name,Country Code,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
缂呯敻,MMR,NY.GDP.PCAP.CD,196.6195806,141.5256607,146.5983904,224.2926889,224.5088114,252.6851931,303.4950871,419.3757807,658.4424872,758.4429358,1010.534173,1213.628987,1202.665896,1199.095616,1293.000423,1166.733055,1229.197135,1272.822418,1298.213103,1425.989542,1490.216835,1242.721344,1158.05005,1233.196662
涓笢涓庡寳闈炲湴鍖猴紙涓嶅寘鎷珮鏀跺叆锛?MNA,NY.GDP.PCAP.CD,185.395388,1636.043389,1549.350817,1668.039091,1938.077293,2223.350026,2553.994171,3075.060612,3723.895082,3551.661077,4040.017546,4649.161669,4906.913136,4458.355277,4312.216413,3803.871106,3830.713009,3768.75975,3682.710255,3594.108764,3175.617067,3653.70377,4030.08693,3797.10418,
榛戝北,MNE,NY.GDP.PCAP.CD,1627.065119,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.402596,7328.789431,6586.399703,7188.863616,7387.872969,6517.192675,7033.439624,7803.358245,8850.374925,8909.653876,7677.371321,9465.96153,10093.4387,12221.47755
钂欏彜,MNG,NY.GDP.PCAP.CD,476.0275508,524.4534836,570.2492132,643.1680689,794.154552,994.9001091,1329.891796,1627.687877,2127.426786,1703.327568,2625.218814,3736.042015,4328.890019,4340.143105,4126.239758,3838.92127,3619.900264,3645.967087,4107.642885,4347.546103,4001.251931,4517.61578,4993.514875,5838.631081
鍖楅┈閲屼簹绾崇兢宀?MNP,NY.GDP.PCAP.CD,,,19227.88942,18938.87284,18924.58319,17015.74879,16314.55786,15914.2193,16430.44619,14369.63398,14771.40375,13598.71661,14013.60033,14632.85189,15945.41761,17665.10075,24225.47417,31225.605,26509.36284,24496.66521,18220.83824,19455.50139,23785.75459,,
鑾姣斿厠,MOZ,NY.GDP.PCAP.CD,327.1262398,304.7921386,313.8866617,339.4887378,400.0569732,436.7738562,457.4876478,507.8749239,592.1591112,547.6971442,496.1858394,618.1764929,685.6857482,686.5056725,697.1426804,610.5637747,441.4897348,470.9385631,517.5072603,519.0925509,462.4338765,509.9078295,578.2516638,622.9856193
姣涢噷濉斿凹浜?MRT,NY.GDP.PCAP.CD,,651.8178402,648.8796439,732.0178208,823.5544571,998.9658342,1300.60368,1405.150162,1635.563062,1435.430108,1659.963697,1931.199755,1859.117332,1934.241031,1713.008653,1554.948979,1565.765757,1615.004013,1722.935289,1767.072711,1795.764596,1947.789184,1960.352401,2120.823204,
姣涢噷姹傛柉,MUS,NY.GDP.PCAP.CD,3981.983432,3908.556949,4073.060531,4858.265755,5460.608002,5354.029743,5695.975255,6574.663576,8030.052281,7318.12641,8000.376432,9197.042991,9291.236276,9764.644131,10366.35508,9507.871337,9965.725311,10841.68478,11643.4606,11403.25279,9011.042884,9068.973002,10239.79705,11613.04416
椹媺缁?MWI,NY.GDP.PCAP.CD,,215.4745249,428.2104398,383.3485969,404.6742484,414.361122,440.822149,475.1802617,554.0488204,625.8697299,683.1246947,763.0610004,558.4620883,496.9473683,529.513344,539.6053632,450.5061055,495.7696834,533.2031737,580.8898161,602.5074782,617.4475208,604.2697512,602.3436198,
椹潵瑗夸簹,MYS,NY.GDP.PCAP.CD,4083.528745,3943.799439,4184.031638,4465.321946,4939.248519,5555.5818,6158.407855,7168.930319,8371.821561,7191.432872,8899.345055,10217.10686,10600.57442,10713.64076,11013.31073,9648.679794,9476.534098,9862.548066,10901.802,10920.19176,9957.526267,10903.11164,11748.09193,11379.0861
鍖楃編,NAC,NY.GDP.PCAP.CD,35151.37419,35831.45447,36652.00313,38395.5453,40788.48304,43368.5717,45741.25143,47727.77338,48398.37226,46581.41233,48553.01607,50289.17195,51881.45897,53341.41642,54877.60407,55702.08946,56618.04796,58796.51685,61512.7212,63634.7861,62271.19692,69382.17285,75686.48983,79640.42962
绾崇背姣斾簹,NAM,NY.GDP.PCAP.CD,2156.675905,1915.589266,1772.075655,2569.247393,3403.154962,3685.773,4017.183472,4379.043137,4204.785554,4302.913741,5418.216334,5834.791768,5942.64681,5346.621311,5378.323262,4774.106509,4395.687762,5143.960723,5308.608134,4731.921032,3878.58983,4412.835569,4349.045322,4168.285211
鏂板杸閲屽灏间簹,NCL,NY.GDP.PCAP.CD,15329.72972,14482.36063,16104.55204,20768.10615,24475.64885,25528.29184,28193.25376,35177.65353,35723.90332,33836.49408,35798.90848,38835.94019,35559.5672,36671.15668,37816.95586,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306,35311.55436,33516.36309,
灏兼棩灏?NER,NY.GDP.PCAP.CD,128.2512014,205.4179361,225.2943911,265.2253635,283.4682818,318.6431219,333.3450784,387.1680659,475.0449554,461.131534,474.4256923,510.7595618,528.5101045,552.1033344,565.3098973,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958,608.7224396,609.7451476,642.9379179,
灏兼棩鍒╀簹,NGA,NY.GDP.PCAP.CD,547.3182989,566.4282318,712.1648521,763.3887454,962.4810419,1211.377035,1599.538916,1815.526975,2154.105435,1820.486339,2202.25673,2418.41317,2633.197347,2872.790834,3088.721313,2585.733607,2070.412734,1876.340271,2057.879446,2265.155209,2019.657063,2017.274865,2139.374785,1596.636961
灏煎姞鎷夌摐,NIC,NY.GDP.PCAP.CD,1017.312443,1051.874236,1014.333904,1021.352167,1098.621187,1183.302173,1248.17676,1350.389546,1523.68089,1467.080196,1526.561853,1679.710342,1784.692128,1835.434364,1958.369665,2074.454465,2131.688285,2182.618751,2035.167501,1958.621329,1931.615158,2128.609806,2325.167379,2612.870662
鑽峰叞,NLD,NY.GDP.PCAP.CD,26225.16977,26955.7128,29446.53309,35896.75046,40611.34144,42165.39617,45123.54324,52100.79963,58246.70269,53172.02616,51305.73385,54701.7728,50473.9442,52602.28605,53457.22349,45793.81354,46808.52915,49513.68173,53955.077,53554.90075,53467.92774,60141.98809,59123.31856,64572.00596
鎸▉,NOR,NY.GDP.PCAP.CD,38178.23688,38601.89764,43170.55717,50250.32982,57768.6981,67047.17046,74434.49968,85502.26771,97503.54078,80347.57007,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,108798.4512,87925.09442
灏兼硦灏?NPL,NY.GDP.PCAP.CD,50.21252337,240.7951145,238.891403,246.4297066,279.58775,309.0241683,340.4317964,385.4497677,464.8173919,473.0787512,585.278492,785.5186562,788.2029371,803.2695954,821.4552249,875.5436355,877.2564547,1034.283749,1179.198432,1203.142947,1154.215176,1252.750767,1385.910663,1377.626036,
鐟欓,NRU,NY.GDP.PCAP.CD,2648.601529,2232.30874,2084.648245,2463.282591,3040.513499,2992.403828,2910.141458,2272.152913,3756.845312,4410.567647,4735.920005,6480.904513,9817.368722,8974.518869,9193.097844,7703.431499,8724.307003,9613.412091,11408.69476,10776.82846,10695.69933,14989.66475,13287.27119,12982.76121
鏂拌タ鍏?NZL,NY.GDP.PCAP.CD,2334.133825,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31252.96256,28209.36233,33676.77412,38388.52809,39974.29973,42977.38804,44578.22539,38639.35019,40070.89566,42913.18696,43228.69765,42747.20993,41785.69229,49624.18167,48216.50958,48280.81142,
缁忓悎缁勭粐鎴愬憳,OED,NY.GDP.PCAP.CD,23025.5007,22648.14382,23456.50711,26047.31943,28793.36493,30239.74384,31680.21494,34439.65622,36287.74157,33710.38272,35124.60303,37600.19643,37325.20219,37624.06404,38167.82031,35784.87052,36253.80028,37639.27819,39573.04475,39764.82161,38686.3274,43133.78607,44026.85925,46724.01571
闃挎浖,OMN,NY.GDP.PCAP.CD,9753.847552,9611.963602,9869.130502,10463.54258,11800.85074,14434.85779,16930.85651,18792.65377,26576.77924,20655.91802,23570.17981,25188.00742,24642.29788,23458.02338,23160.65023,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306,19403.46002,23665.63947,21549.83687
鍏朵粬灏忓浗,OSS,NY.GDP.PCAP.CD,5414.341772,5324.245872,5684.083168,6870.218769,8042.061149,8975.373976,9876.141664,11624.58884,12581.17147,10734.50419,11292.769,12759.23054,12547.69603,12935.07867,13159.4094,11735.68808,12174.15742,13345.55449,14455.77575,14425.24701,13071.22362,15120.10408,16066.27297,16728.26757
宸村熀鏂潶,PAK,NY.GDP.PCAP.CD,642.3383465,609.9395069,599.9373457,672.4417867,771.9022473,827.6198612,900.873565,998.0901142,1067.043246,963.7880664,987.3045711,1131.735138,1204.364755,1225.434012,1266.613408,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352,1455.319224,1538.322813,1365.277432
宸存嬁椹?PAN,NY.GDP.PCAP.CD,477.037935,3991.776708,4090.586174,4264.664288,4644.565824,5017.741092,5528.767055,6317.817303,7347.590503,7796.92617,8331.464214,9662.295922,11064.80636,12273.3225,13213.19896,14082.65485,14832.36116,15694.62975,16151.32735,16477.90663,13290.56083,15509.80691,17332.43607,18686.4051,
绉橀瞾,PER,NY.GDP.PCAP.CD,1945.413385,1929.57273,2007.370196,2129.441142,2397.251473,2706.669473,3129.559965,3581.089308,4197.584446,4181.187555,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.972007,7363.272069,7906.585029
鑿插緥瀹?PHL,NY.GDP.PCAP.CD,269.4651465,969.5306117,1014.908793,1027.230119,1099.63013,1220.460186,1426.146492,1712.655433,1959.292335,1864.450434,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.87258,
甯曞姵,PLW,NY.GDP.PCAP.CD,7797.257274,8239.639314,8340.537353,7862.04283,8395.136226,9639.658913,9885.147757,10408.43436,10582.73975,10155.43321,10229.08785,11000.87952,12145.36448,12768.90972,13726.02226,15690.75865,16762.57234,16034.13429,16197.72545,15841.19353,14556.58969,13257.20667,14392.19903,15899.42249
宸村竷浜氭柊鍑犲唴浜?PNG,NY.GDP.PCAP.CD,115.5304905,537.8474596,506.3317895,577.4679224,620.5961477,744.48649,1238.182829,1370.753416,1624.793199,1568.831934,1866.868899,2288.375911,2635.087363,2560.77459,2723.175298,2484.59634,2316.394798,2477.76531,2566.368337,2575.772743,2429.611346,2607.578619,3101.710632,2957.682625,
娉㈠叞,POL,NY.GDP.PCAP.CD,4520.641004,5015.2379,5223.45179,5720.813662,6711.727153,8043.923323,9068.855283,11272.52937,14048.56047,11556.30269,12567.73177,13867.66694,13087.42094,13621.90238,14262.28419,12637.52203,12464.01105,13913.34029,15658.21203,15874.52205,15987.57537,18635.51049,18891.21212,22056.66617
闋愪汉鍙ｇ磪鍒?PRE,NY.GDP.PCAP.CD,129.0216619,464.9396362,519.0463305,548.762783,663.796143,802.8009684,980.6796044,1153.860524,1397.629716,1229.776307,1394.914874,1569.074536,1656.472575,1764.452116,1816.54049,1501.738126,1300.835301,1320.997878,1432.129792,1469.632918,1313.17036,1404.303658,1567.280393,1453.262268,
娉㈠榛庡悇,PRI,NY.GDP.PCAP.CD,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31615.06679,32916.8668,31427.42911,32619.25042,35268.0791,36779.05949
钁¤悇鐗?PRT,NY.GDP.PCAP.CD,376.9764303,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22551.9351,23246.54254,20593.42742,21676.48596,22120.68501,19215.7813,19980.28089,21442.38428,23541.14011,23343.3629,22299.40441,24711.45101,24620.51956,27331.20949,
宸存媺鍦?PRY,NY.GDP.PCAP.CD,153.3752168,1637.686151,1367.765069,1443.998852,1786.215339,1970.871699,2439.431247,3211.936217,4384.954694,3941.848155,4750.962737,5805.401545,5642.169917,6435.683427,6652.254789,5879.337923,5775.159634,6152.267115,6258.449916,5821.181995,5365.472207,5976.931798,6205.625954,6276.351139,
绾︽棪娌宠タ宀稿拰鍔犳矙,PSE,NY.GDP.PCAP.CD,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3372.349744
澶钩娲嬪矝鍥?PSS,NY.GDP.PCAP.CD,,1639.28207,1697.335617,1999.392454,2272.931605,2494.436445,2589.164899,2821.903732,2991.509761,2670.952962,2903.743184,3341.488281,3494.912442,3586.991156,3847.341922,3710.012348,3844.355132,4097.000933,4245.787184,4170.321181,3666.598981,3638.301407,3892.778333,4146.436206,
浜哄彛绱呭埄涔嬪緦,PST,NY.GDP.PCAP.CD,25863.32478,25491.59734,26457.73245,29520.52587,32637.93597,34181.50231,35777.59482,38821.58396,40878.79531,38302.26465,39764.70508,42607.66284,42350.28865,42626.33046,43293.49831,40778.34095,41527.36633,43153.61624,45562.86779,45916.41227,44858.11046,49980.40433,51063.61975,54041.53969
娉曞睘娉㈠埄灏艰タ浜?PYF,NY.GDP.PCAP.CD,,14640.93601,16004.05833,19582.89364,21764.22032,21984.19362,22330.86767,24888.17813,26592.02628,24434.21976,22494.80671,22831.51853,20846.54575,21955.63293,22258.63214,19166.95948,19690.07757,20826.93125,21925.61604,21582.5892,20746.27204,21982.90389,20738.65,,
鍗″灏?QAT,NY.GDP.PCAP.CD,,25870.79919,27226.65935,31602.47087,41035.50084,53949.67641,62582.44531,65954.34195,80781.40392,60785.73516,77387.32679,103261.5065,108470.3788,103697.0084,95840.63101,68985.2947,61253.63755,63279.85569,71039.84906,66841.30135,51683.50544,71751.88312,88701.46335,80195.87465,
缃楅┈灏间簹,ROU,NY.GDP.PCAP.CD,1659.929049,1825.192994,2119.855097,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.15612,8548.454341,8399.537423,9560.675528,8929.953662,9497.674116,10031.77108,8977.017482,9404.540059,10727.9822,12502.26241,12992.03261,13082.30066,14986.78549,15557.88262,18404.27309
淇勭綏鏂仈閭?RUS,NY.GDP.PCAP.CD,,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14305.33203,15401.85156,15941.44824,14055.47266,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12521.52246,15445.24219,13817.0459,
鍗㈡椇杈?RWA,NY.GDP.PCAP.CD,39.37407281,237.3088462,234.0430168,249.012275,269.5404463,324.0168638,356.9950229,426.2341835,528.3263918,564.0390958,593.6249277,651.133678,706.8173175,704.9241902,724.9575212,733.998585,729.5191542,758.301003,771.773522,810.0514202,778.7015386,828.8330328,975.4693159,1010.268929,
鍗椾簹,SAS,NY.GDP.PCAP.CD,458.6347464,460.173373,474.0068874,543.2161783,619.149506,695.5457876,776.4071246,961.6141776,961.5695576,1033.694568,1245.085497,1351.502588,1352.072965,1370.088411,1479.96637,1528.46686,1663.620307,1874.949191,1907.381781,1952.013401,1843.195274,2131.302296,2239.516302,2303.30291
娌欑壒闃挎媺浼?SAU,NY.GDP.PCAP.CD,717.796629,10805.31133,10586.05435,11487.22041,13154.4979,15975.74738,17563.61454,18596.15026,22320.4889,17718.39116,22028.37902,26966.29416,28348.57301,27290.19781,27079.67339,22453.57155,21515.66001,23081.20453,28036.02647,27892.84215,23271.40376,28396.08642,34454.19577,32093.9623,
鑻忎腹,SDN,NY.GDP.PCAP.CD,362.1168823,451.2933044,506.2626343,580.3202515,705.1133423,905.5436401,1132.474609,1444.372192,1527.582397,1178.221802,1305.635986,1332.657227,1019.222107,1138.627808,1275.438354,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271,712.1220093,1046.240845,2183.441406
濉炲唴鍔犲皵,SEN,NY.GDP.PCAP.CD,603.2331625,637.2135306,669.4304473,817.8880342,918.1020795,979.8461015,1017.201967,1188.938778,1398.79218,1308.694043,1275.883575,1374.675919,1326.837988,1379.831966,1398.891376,1218.006136,1266.439572,1356.805184,1452.556126,1431.181289,1461.087204,1598.10677,1564.745221,1706.44218
鏂板姞鍧?SGP,NY.GDP.PCAP.CD,428.0561834,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,56899.91818,61162.09739,66840.63734,66081.71992,61466.80368,79601.41296,88428.70242,84734.25592,
鎵€缃楅棬缇ゅ矝,SLB,NY.GDP.PCAP.CD,953.1719014,911.7919354,756.8902965,895.9892727,986.081904,1144.457585,1255.625891,1390.156966,1525.850924,1554.707237,1685.15499,1924.052773,2066.253523,2161.395736,2164.944239,2045.478895,2082.62989,2143.574652,2278.206339,2223.665026,2063.331015,1996.869768,2005.413993,2041.636491
濉炴媺鍒╂槀,SLE,NY.GDP.PCAP.CD,143.7437432,358.3156859,388.995136,413.817666,417.7500348,462.6333244,517.913366,578.6484174,650.6844222,624.8987979,648.1292295,718.1616807,904.840762,1146.416391,1140.927423,945.1481685,838.6316153,788.4868673,845.9145405,843.7125173,845.3138363,885.1842707,860.130884,757.858336
钀ㄥ皵鐡﹀,SLV,NY.GDP.PCAP.CD,1982.870935,2058.044591,2115.411874,2207.830895,2285.689074,2447.391408,2665.618072,2830.656938,2983.248296,2910.186518,3040.07301,3330.600495,3497.912569,3582.26694,3666.012489,3790.340891,3901.34015,4020.126714,4183.54621,4320.116715,3997.192796,4642.607431,5093.518339,5391.069262
鍦ｉ┈鍔涜,SMR,NY.GDP.PCAP.CD,37600.70774,39035.10343,41790.84327,52529.90937,58232.01762,59877.80058,63270.77808,70124.46344,75902.13205,62428.99433,56543.18982,55601.39297,47945.89917,50807.82891,51260.49383,43146.82404,44359.47977,45192.02798,47950.68806,46627.01224,44426.64634,54168.98283,54264.5705,
绱㈤┈閲?SOM,NY.GDP.PCAP.CD,62.73962794,244.9148425,229.5989183,286.2730252,375.4103262,439.9799078,457.9966622,479.6356281,507.0374433,246.5132517,219.2024539,235.3259456,350.2619467,393.398705,429.431656,445.5830786,460.928492,510.939953,509.5258024,539.8939316,518.1847785,549.1147435,573.1280925,597.4588546,
濉炲皵缁翠簹,SRB,NY.GDP.PCAP.CD,974.7254693,1812.420883,2390.734594,3153.901131,3597.087981,3807.974173,4492.71367,6081.087657,7376.735179,6414.044846,5970.926609,7082.286167,6263.040861,7040.418121,6886.678091,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557,9680.527981,10022.96885,12281.50585
鎾掑搱鎷変互鍗楅潪娲插湴鍖猴紙涓嶅寘鎷珮鏀跺叆锛?SSA,NY.GDP.PCAP.CD,158.0786844,585.7198127,620.758666,761.062606,919.6228069,1061.939152,1218.881466,1373.031875,1514.162216,1407.110708,1619.291457,1770.933553,1790.538098,1851.425794,1878.738715,1627.664043,1445.514085,1535.068876,1604.663747,1610.17142,1472.996712,1612.770038,1686.891375,1621.261481,
鍗楄嫃涓?SSD,NY.GDP.PCAP.CD,,,,,,,,,1654.211535,1323.220687,1498.27035,1448.98435,1109.260501,1650.189434,1242.734502,1080.147186,,,,,,,,,
鎾掑搱鎷変互鍗楅潪娲插湴鍖?SSF,NY.GDP.PCAP.CD,158.1001471,586.6039265,621.7254317,761.9992551,920.7053907,1063.085644,1220.107244,1374.201192,1515.163722,1407.947229,1620.226166,1771.916738,1791.523629,1852.626975,1879.957137,1628.912857,1446.87391,1536.482685,1606.131358,1611.673635,1474.055311,1613.87686,1688.401084,1622.807051,
灏忓浗,SST,NY.GDP.PCAP.CD,5122.206154,5053.815295,5368.456119,6258.342921,7165.836777,7958.07276,8819.640669,10197.61244,10964.67578,9577.41205,10087.51447,11198.99958,11149.60783,11440.04492,11677.65873,10690.61751,10942.71225,11875.62876,12723.98127,12739.83887,11381.5579,13092.49757,14371.49359,15086.09155
鍦ｅ缇庡拰鏅灄瑗挎瘮,STP,NY.GDP.PCAP.CD,529.0893834,518.8805013,568.1025725,663.6962118,726.5608821,844.1691819,861.9707077,878.8857919,1081.868458,1128.280462,1045.209582,1219.801891,1210.792647,1382.575784,1489.676334,1298.109466,1434.870181,1555.794778,1825.599718,1935.293182,2167.220018,2362.588272,2389.737298,2940.933529
鑻忛噷鍗?SUR,NY.GDP.PCAP.CD,377.5793997,1714.648466,2202.340682,2516.10404,2887.772173,3453.428659,5002.657987,5530.176156,6576.085463,7129.576863,7943.604828,7949.888672,8851.240507,9043.192815,9108.189054,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5494.074094,
鏂礇浼愬厠鍏卞拰鍥?SVK,NY.GDP.PCAP.CD,,5712.478028,6554.628084,8675.396337,10650.12901,11641.54103,13167.89547,16110.48173,18744.31923,16586.75278,16899.44868,18469.43543,17516.96911,18312.78051,18770.92899,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583,22138.19498,21342.76667,24491.37719,
鏂礇鏂囧凹浜?SVN,NY.GDP.PCAP.CD,,10375.62559,11639.12978,14711.67487,17103.82978,17969.70959,19563.00506,23725.1596,27461.97642,24501.78973,23329.84177,24940.62848,22442.14179,23236.96553,24013.06821,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511,29187.36938,28373.83823,32610.11092,
鐟炲吀,SWE,NY.GDP.PCAP.CD,29632.77361,27259.48067,29957.93877,37292.42143,42758.20155,43378.61521,46531.60011,53568.56455,55817.43927,46707.86732,52542.82741,60379.77482,57749.82513,60844.27671,59583.714,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55516.83648
鏂▉澹叞,SWZ,NY.GDP.PCAP.CD,1668.974913,1467.538902,1351.865502,2060.184181,2581.241728,2945.363949,3035.061561,3180.861215,2999.828169,3239.757801,3992.951996,4312.342434,4347.995693,3910.063976,3740.692776,3393.533678,3223.920041,3831.425953,3986.105572,3894.329516,3442.321653,3926.486874,3852.085733,3610.608797
鍦ｉ┈涓?鑽峰睘),SXM,NY.GDP.PCAP.CD,,,,,,,,,,25528.41262,26403.81437,27317.51789,28149.09979,28529.73247,37134.91242,37839.62838,37308.61478,34701.30585,31708.31101,34861.46953,30150.89984,32548.43669,36476.63008,38077.54449
濉炶垖灏?SYC,NY.GDP.PCAP.CD,288.0581445,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9747.091805,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,17167.19098,17879.23965,
闃挎媺浼彊鍒╀簹鍏卞拰鍥?SYR,NY.GDP.PCAP.CD,183.5250697,1186.829135,1183.247345,1220.179077,1368.114823,1533.901665,1718.783472,1937.611386,2429.124771,2462.201936,2730.614771,2952.143494,1897.66115,985.8926692,1060.591059,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,,
鐗瑰厠鏂鏂兢宀?TCA,NY.GDP.PCAP.CD,,18325.74581,17803.94718,18859.18903,21246.0098,24122.30282,28734.28731,29443.84088,31453.80829,24596.88681,23093.8431,23626.71335,22633.95275,22412.20694,23996.29101,25736.10163,26946.41785,25779.61224,27160.15796,27273.4377,17452.6578,23114.79021,26802.06738,30348.81144,
涔嶅緱,TCD,NY.GDP.PCAP.CD,163.1216637,194.3229533,219.061392,289.0876211,445.8507672,643.8079293,693.8545918,780.581406,905.6784319,781.143474,866.4396809,954.3168729,936.141445,946.1295831,982.5275631,747.5884485,668.0786361,640.1170485,695.6423937,678.1420357,622.0955434,660.7471926,671.7201476,680.6398779
涓滀簹涓庡お骞虫磱鍦板尯 (IBRD涓嶪DA),TEA,NY.GDP.PCAP.CD,965.9156055,1018.025081,1116.71958,1253.302033,1441.454268,1656.340649,1979.022054,2482.215108,3116.137036,3353.094235,4050.730807,4909.301567,5425.752997,5934.337562,6347.420969,6556.498726,6649.86736,7213.360718,8014.497663,8245.101611,8338.13776,9905.154404,10012.44947,10011.99413
娆ф床涓庝腑浜氬湴鍖?(IBRD涓嶪DA),TEC,NY.GDP.PCAP.CD,2043.079683,2079.66474,2339.237679,2877.400658,3719.986154,4655.781767,5626.528234,7237.145382,8939.125219,7062.978743,8267.959629,10016.56102,10406.9547,10951.22409,10293.72034,8001.112292,7649.906658,8555.476386,8884.712914,9027.507095,8443.061591,10010.77441,11351.00797,11977.33988
澶氬摜,TGO,NY.GDP.PCAP.CD,409.8898028,396.6926545,445.2386915,538.1653778,560.2663085,551.25985,552.5022713,607.5882245,718.9487864,720.6941688,704.9871642,783.9893805,762.3920476,826.5432595,855.5852849,751.0524051,772.5817871,792.7654872,851.1308069,826.2606541,853.5782203,939.6133738,898.7581544,985.6975126
娉板浗,THA,NY.GDP.PCAP.CD,2005.976945,1889.934325,2089.751831,2347.540013,2641.562687,2867.703834,3331.320435,3918.528174,4309.135093,4135.43987,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7058.0695,6909.359975,7182.025258
濉斿悏鍏嬫柉鍧?TJK,NY.GDP.PCAP.CD,,168.6762854,186.9516383,233.5812485,305.7451586,333.9271509,401.0184033,516.9972106,703.3273759,664.7956557,737.3388832,833.6019782,952.4528197,1028.197043,1081.544029,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1160.81187,
鍦熷簱鏇兼柉鍧?TKM,NY.GDP.PCAP.CD,,756.0349763,935.5408015,1228.948703,1379.230097,1604.016185,1996.593107,2414.96072,3605.503951,3707.978507,4058.53937,5143.619293,6053.874847,6599.645291,7164.145362,5759.497904,5686.98041,5828.481662,6125.051697,6648.034896,6592.60146,7051.202111,8156.35212,8232.65226,
鎷変竵缇庢床涓庡姞鍕掓瘮娴峰湴鍖?(IBRD涓嶪DA),TLA,NY.GDP.PCAP.CD,4388.926811,4222.902653,3714.295059,3728.671264,4252.783972,5103.92114,5926.835007,6927.842312,7989.397438,7386.620166,9115.010317,10277.12122,10277.90556,10420.64453,10507.14547,8617.552912,8302.174342,9165.48672,8877.722992,8654.862095,7240.560061,8382.654516,9483.706406,10553.71099
涓滃笣姹?TLS,NY.GDP.PCAP.CD,,587.8043556,533.9824764,534.9011537,474.4207673,487.4645554,464.6670018,540.1545842,628.1532193,686.5792958,813.0601773,939.0452411,1022.619032,1204.568415,1224.749578,1319.592974,1335.543901,1266.17768,1219.465986,1562.364589,1630.869354,2684.827044,2343.245247,1502.519638,
涓笢涓庡寳闈炲湴鍖?(IBRD涓嶪DA),TMN,NY.GDP.PCAP.CD,1649.666317,1639.142445,1553.437255,1672.335981,1943.506691,2230.535544,2564.446396,3090.140074,3742.104613,3566.43761,4056.240811,4668.631835,4927.285765,4471.074146,4322.949164,3809.846682,3834.136582,3770.440415,3684.084605,3593.386667,3174.944151,3653.411588,4032.804004,3802.179725
姹ゅ姞,TON,NY.GDP.PCAP.CD,1995.076503,1753.516595,1759.480333,1936.041237,2195.448741,2477.726409,2750.347582,2797.065552,3218.452996,2914.237908,3416.083581,3849.993708,4384.170583,4219.246595,4136.590138,4123.90324,3987.986262,4365.929328,4638.897743,4676.847903,4700.449328,4912.579506,4933.074791,
